ts,signal_type,city,pocket,buy_price,size_usdc,pnl,won
1775403494.0046,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.9685,50.0,1.5212,1
1775403494.004908,COLDMATH_NO,toronto,COLDMATH_NO_MID,0.9485,50.0,2.6098,1
1775403494.004975,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.961,50.0,1.9241,1
1775403494.005041,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.97,50.0,1.4414,1
1775403494.005107,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.983,50.0,0.7597,1
1775403494.005172,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.9705,50.0,1.4148,1
1775403494.005237,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.9675,50.0,1.5746,1
1775403494.005302,COLDMATH_NO,toronto,COLDMATH_NO_MID,0.945,50.0,2.8051,1
1775403494.005367,COLDMATH_NO,toronto,COLDMATH_NO_MID,0.93,50.0,3.6584,1
1775403494.00574,PROB_NO,toronto,PROB_NO_SAFE,0.675,33.23,-33.282,0
1775403494.006281,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.9655,50.0,1.6816,1
1775403494.006353,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.97,50.0,1.4414,1
1775403494.00642,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.99,50.0,0.4001,1
1775403494.006861,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.9865,50.0,0.5792,1
1775403494.006925,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.9945,50.0,0.1715,1
1775403494.0070012,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.9945,50.0,0.1715,1
1775403494.0070689,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.007135,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.998,50.0,0.0002,1
1775403494.0086951,PROB_NO,paris,PROB_NO_SAFE,0.585,50.0,35.3651,1
1775403494.008826,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.9505,50.0,2.4989,1
1775403494.0088909,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.9905,50.0,0.3746,1
1775403494.0089548,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,-50.105,0
1775403494.0090199,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.998,50.0,0.0002,1
1775403494.0093281,PROB_NO,paris,PROB_NO_SAFE,0.625,50.0,29.895,1
1775403494.009452,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.9625,50.0,1.8431,1
1775403494.009517,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.99,50.0,0.4001,1
1775403494.009581,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403494.0096462,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403494.010315,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_WIDE,0.976,50.0,1.1245,1
1775403494.0104399,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403494.010505,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403494.01057,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.978,50.0,1.0197,1
1775403494.0106409,COLDMATH_NO,paris,COLDMATH_NO_EXTREME_TIGHT,0.978,50.0,1.0197,1
1775403494.0118191,PROB_NO,madrid,PROB_NO_SAFE,0.645,50.0,27.4144,1
1775403494.011884,COLDMATH_NO,madrid,COLDMATH_NO_MID,0.921,50.0,4.1838,1
1775403494.011948,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_TIGHT,0.9785,50.0,0.9936,1
1775403494.012008,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_TIGHT,0.997,50.0,0.0455,1
1775403494.012068,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.01213,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_TIGHT,0.996,50.0,0.0958,1
1775403494.012193,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.0122602,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_TIGHT,0.9885,50.0,0.4767,1
1775403494.01232,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_TIGHT,0.989,50.0,0.4511,1
1775403494.0123808,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_TIGHT,0.9655,50.0,1.6816,1
1775403494.012442,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775403494.0127292,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_WIDE,0.985,50.0,0.6564,1
1775403494.0127912,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_WIDE,0.9805,50.0,0.8894,1
1775403494.0128498,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_WIDE,0.98,50.0,0.9154,1
1775403494.0129101,COLDMATH_NO,madrid,COLDMATH_NO_MID,0.925,50.0,3.9491,1
1775403494.0136309,PROB_NO,milan,PROB_NO_SAFE,0.535,50.0,43.3529,1
1775403494.0154612,COLDMATH_NO,milan,COLDMATH_NO_MID,0.922,50.0,4.1249,1
1775403494.015522,COLDMATH_NO,milan,COLDMATH_NO_EXTREME_WIDE,0.96,50.0,1.9783,1
1775403494.015865,PROB_NO,munich,PROB_NO_SAFE,0.655,50.0,26.2309,1
1775403494.016033,COLDMATH_NO,munich,COLDMATH_NO_EXTREME_TIGHT,0.976,50.0,1.1245,1
1775403494.0160892,COLDMATH_NO,munich,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.0161438,COLDMATH_NO,munich,COLDMATH_NO_EXTREME_TIGHT,0.9915,50.0,0.3236,1
1775403494.0164108,PROB_NO,munich,PROB_NO_SAFE,0.69,15.48,6.9394,1
1775403494.016573,COLDMATH_NO,munich,COLDMATH_NO_EXTREME_TIGHT,0.9735,50.0,1.2561,1
1775403494.016628,COLDMATH_NO,munich,COLDMATH_NO_EXTREME_TIGHT,0.9875,50.0,0.5279,1
1775403494.016684,COLDMATH_NO,munich,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775403494.01674,COLDMATH_NO,munich,COLDMATH_NO_EXTREME_TIGHT,0.9885,50.0,0.4767,1
1775403494.017248,COLDMATH_NO,munich,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775403494.017303,COLDMATH_NO,munich,COLDMATH_NO_EXTREME_TIGHT,0.965,50.0,1.7085,1
1775403494.017919,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.0179782,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9895,50.0,0.4256,1
1775403494.0180328,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.983,50.0,0.7597,1
1775403494.018194,PROB_NO,warsaw,PROB_NO_SAFE,0.64,50.0,28.02,1
1775403494.0182998,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9555,50.0,2.2236,1
1775403494.018357,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.989,50.0,0.4511,1
1775403494.018414,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403494.018469,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.018524,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9895,50.0,0.4256,1
1775403494.018933,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9735,50.0,1.2561,1
1775403494.018989,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.986,50.0,0.6049,1
1775403494.0190442,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9945,50.0,0.1715,1
1775403494.019657,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403494.019713,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9875,50.0,0.5279,1
1775403494.019768,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.019824,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9625,50.0,1.8431,1
1775403494.0202181,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.02027,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775403494.020322,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775403494.020374,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.9555,50.0,2.2236,1
1775403494.02062,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.954,50.0,2.3059,1
1775403494.020672,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.9885,50.0,0.4767,1
1775403494.020725,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.996,50.0,0.0958,1
1775403494.020776,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.0208268,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.020879,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.9835,50.0,0.7338,1
1775403494.020931,COLDMATH_NO,istanbul,COLDMATH_NO_MID,0.925,50.0,3.9491,1
1775403494.0212858,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.9685,50.0,1.5212,1
1775403494.021339,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.9845,50.0,0.6822,1
1775403494.0217412,COLDMATH_NO,istanbul,COLDMATH_NO_MID,0.94,50.0,3.0865,1
1775403494.0217931,COLDMATH_NO,istanbul,COLDMATH_NO_MID,0.9455,50.0,2.7771,1
1775403494.0218508,COLDMATH_NO,istanbul,COLDMATH_NO_EXTREME_TIGHT,0.965,50.0,1.7085,1
1775403494.0219038,COLDMATH_NO,istanbul,COLDMATH_NO_MID,0.94,50.0,3.0865,1
1775403494.02245,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.022505,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.022558,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.991,50.0,0.3491,1
1775403494.022767,PROB_NO,beijing,PROB_NO_SAFE,0.66,49.41,25.3508,1
1775403494.023218,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.979,50.0,0.9675,1
1775403494.02327,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.9845,50.0,0.6822,1
1775403494.0233228,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403494.023375,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775403494.0234299,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.99,50.0,0.4001,1
1775403494.0234828,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.023535,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.023587,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403494.0236402,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.9875,50.0,0.5279,1
1775403494.0236921,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775403494.023744,COLDMATH_NO,beijing,COLDMATH_NO_MID,0.94,50.0,-50.105,0
1775403494.023797,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775403494.0238478,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775403494.024359,COLDMATH_NO,beijing,COLDMATH_NO_MID,0.935,50.0,3.3709,1
1775403494.024411,COLDMATH_NO,beijing,COLDMATH_NO_MID,0.947,50.0,2.6933,1
1775403494.0244632,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_WIDE,0.977,50.0,1.0721,1
1775403494.024516,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_WIDE,0.9815,50.0,0.8374,1
1775403494.024569,COLDMATH_NO,shanghai,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.024873,PROB_NO,shanghai,PROB_NO_SAFE,0.67,38.79,-38.8575,0
1775403494.0250251,COLDMATH_NO,shanghai,COLDMATH_NO_MID,0.935,50.0,3.3709,1
1775403494.025461,COLDMATH_NO,shanghai,COLDMATH_NO_EXTREME_TIGHT,0.958,50.0,2.0871,1
1775403494.025513,COLDMATH_NO,shanghai,COLDMATH_NO_EXTREME_TIGHT,0.9665,50.0,1.6281,1
1775403494.025565,COLDMATH_NO,shanghai,COLDMATH_NO_EXTREME_TIGHT,0.9795,50.0,0.9415,1
1775403494.0263412,PROB_NO,wuhan,PROB_NO_SAFE,0.65,50.0,26.8181,1
1775403494.0264919,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_TIGHT,0.97,50.0,1.4414,1
1775403494.026544,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_TIGHT,0.9915,50.0,0.3236,1
1775403494.026596,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_TIGHT,0.995,50.0,0.1463,1
1775403494.026648,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.0267022,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_TIGHT,0.961,50.0,1.9241,1
1775403494.0269911,COLDMATH_NO,wuhan,COLDMATH_NO_MID,0.925,50.0,3.9491,1
1775403494.027044,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_TIGHT,0.9565,50.0,2.1689,1
1775403494.027097,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_TIGHT,0.982,50.0,0.8115,1
1775403494.027149,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_TIGHT,0.99,50.0,0.4001,1
1775403494.027201,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_TIGHT,0.997,50.0,0.0455,1
1775403494.027253,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_WIDE,0.9875,50.0,0.5279,1
1775403494.0282261,COLDMATH_NO,wuhan,COLDMATH_NO_EXTREME_WIDE,0.985,50.0,0.6564,1
1775403494.029585,COLDMATH_NO,shenzhen,COLDMATH_NO_MID,0.935,50.0,3.3709,1
1775403494.02968,COLDMATH_NO,shenzhen,COLDMATH_NO_EXTREME_WIDE,0.97,50.0,1.4414,1
1775403494.0301812,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.987,50.0,0.5536,1
1775403494.030231,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.95,50.0,2.5266,1
1775403494.030744,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.9925,40.0,0.2311,1
1775403494.030793,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.9575,50.0,2.1143,1
1775403494.030842,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.9595,50.0,2.0055,1
1775403494.031122,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403494.031172,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403494.031221,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403494.0312698,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403494.031368,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.9905,50.0,0.3746,1
1775403494.0314171,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.956,50.0,2.1963,1
1775403494.031515,COLDMATH_NO,chengdu,COLDMATH_NO_MID,0.93,50.0,3.6584,1
1775403494.031706,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.983,50.0,0.7597,1
1775403494.031751,COLDMATH_NO,chengdu,COLDMATH_NO_EXTREME_WIDE,0.95,50.0,2.5266,1
1775403494.032353,COLDMATH_NO,chongqing,COLDMATH_NO_MID,0.9405,50.0,3.0582,1
1775403494.0323992,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_WIDE,0.99,50.0,0.4001,1
1775403494.032705,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403494.032751,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_WIDE,0.974,50.0,1.2297,1
1775403494.032796,COLDMATH_NO,chongqing,COLDMATH_NO_MID,0.92,50.0,4.2428,1
1775403494.033099,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403494.0331452,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403494.0331898,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_WIDE,0.9925,40.0,0.2311,1
1775403494.0332348,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_WIDE,0.99,50.0,0.4001,1
1775403494.03328,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_WIDE,0.9845,50.0,0.6822,1
1775403494.033325,COLDMATH_NO,chongqing,COLDMATH_NO_MID,0.9475,50.0,2.6654,1
1775403494.033371,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_WIDE,0.96,50.0,1.9783,1
1775403494.033586,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_WIDE,0.986,50.0,0.6049,1
1775403494.034224,PROB_NO,hong kong,PROB_NO_SAFE,0.555,50.0,39.9851,1
1775403494.034357,COLDMATH_NO,hong kong,COLDMATH_NO_EXTREME_TIGHT,0.989,50.0,0.4511,1
1775403494.0344021,COLDMATH_NO,hong kong,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775403494.034783,PROB_NO,hong kong,PROB_NO_SAFE,0.695,9.18,-9.1873,0
1775403494.034871,COLDMATH_NO,hong kong,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775403494.035342,COLDMATH_NO,hong kong,COLDMATH_NO_EXTREME_TIGHT,0.988,50.0,0.5023,1
1775403494.0353868,COLDMATH_NO,hong kong,COLDMATH_NO_EXTREME_TIGHT,0.97,50.0,1.4414,1
1775403494.035813,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.035861,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.0361679,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.9585,50.0,2.0598,1
1775403494.036215,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.9945,50.0,0.1715,1
1775403494.036263,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775403494.03631,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.0363562,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775403494.0364008,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.979,50.0,0.9675,1
1775403494.036447,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.9655,50.0,1.6816,1
1775403494.036494,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.967,50.0,1.6013,1
1775403494.0365398,COLDMATH_NO,taipei,COLDMATH_NO_MID,0.93,50.0,3.6584,1
1775403494.036717,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_WIDE,0.9855,50.0,0.6307,1
1775403494.036763,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_WIDE,0.961,50.0,1.9241,1
1775403494.037106,COLDMATH_NO,taipei,COLDMATH_NO_MID,0.93,50.0,3.6584,1
1775403494.037621,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.959,50.0,2.0326,1
1775403494.037667,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775403494.0377119,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9895,50.0,0.4256,1
1775403494.0377579,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.988,50.0,0.5023,1
1775403494.037803,COLDMATH_NO,singapore,COLDMATH_NO_MID,0.925,50.0,3.9491,1
1775403494.0378969,PROB_NO,singapore,PROB_NO_SAFE,0.555,50.0,39.9851,1
1775403494.0379891,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9745,50.0,1.2034,1
1775403494.038037,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.038084,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.0381298,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.038178,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403494.038224,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.986,50.0,0.6049,1
1775403494.038269,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.978,50.0,1.0197,1
1775403494.038402,PROB_NO,singapore,PROB_NO_SAFE,0.57,50.0,37.6143,1
1775403494.038538,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.038584,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.038629,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.0386748,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403494.03872,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.038769,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.977,50.0,1.0721,1
1775403494.038815,COLDMATH_NO,singapore,COLDMATH_NO_MID,0.9345,50.0,3.3995,1
1775403494.038903,PROB_NO,singapore,PROB_NO_SAFE,0.615,50.0,31.1958,1
1775403494.039039,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.0390851,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403494.0391302,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.99,50.0,0.4001,1
1775403494.039176,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9845,50.0,0.6822,1
1775403494.039222,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775403494.039267,COLDMATH_NO,singapore,COLDMATH_NO_MID,0.93,50.0,-50.105,0
1775403494.039358,PROB_NO,singapore,PROB_NO_SAFE,0.645,50.0,27.4144,1
1775403494.039449,COLDMATH_NO,singapore,COLDMATH_NO_MID,0.92,50.0,4.2428,1
1775403494.039542,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.997,50.0,0.0455,1
1775403494.0395882,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.039638,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.9905,50.0,0.3746,1
1775403494.0397592,PROB_NO,tokyo,PROB_NO_SAFE,0.5,50.0,-50.105,0
1775403494.0398011,PROB_NO,tokyo,PROB_NO_SAFE,0.655,50.0,26.2309,1
1775403494.040069,COLDMATH_NO,tokyo,COLDMATH_NO_MID,0.94,50.0,3.0865,1
1775403494.040111,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.9515,50.0,2.4436,1
1775403494.040152,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.97,50.0,1.4414,1
1775403494.040194,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.9875,50.0,0.5279,1
1775403494.040235,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.988,50.0,0.5023,1
1775403494.040276,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.982,50.0,0.8115,1
1775403494.0403168,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.9895,50.0,0.4256,1
1775403494.040359,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.9805,50.0,0.8894,1
1775403494.0403998,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775403494.04071,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.0407522,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.995,50.0,0.1463,1
1775403494.0407932,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.991,50.0,0.3491,1
1775403494.041524,COLDMATH_NO,seoul,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.0419579,COLDMATH_NO,seoul,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.041999,COLDMATH_NO,seoul,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.042392,PROB_NO,lucknow,PROB_NO_SAFE,0.315,50.0,-50.105,0
1775403494.0425851,COLDMATH_NO,lucknow,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403494.0426261,COLDMATH_NO,lucknow,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.042668,COLDMATH_NO,lucknow,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403494.0427089,COLDMATH_NO,lucknow,COLDMATH_NO_EXTREME_TIGHT,0.997,50.0,0.0455,1
1775403494.04275,COLDMATH_NO,lucknow,COLDMATH_NO_EXTREME_TIGHT,0.998,50.0,0.0002,1
